Date,Open,High,Low,Close,Volume
03/25/2013,"5.85","5.95","5.75","5.80","17,116,301"
03/22/2013,"5.85","5.90","5.80","5.80","3,059,700"
03/21/2013,"6.00","6.00","5.80","5.85","2,946,800"
03/20/2013,"6.00","6.00","5.85","5.95","10,668,300"
03/19/2013,"5.95","6.00","5.90","5.95","6,547,600"
03/18/2013,"5.80","6.10","5.80","6.00","18,572,900"
03/15/2013,"6.30","6.35","5.90","6.15","3,011,000"
03/14/2013,"6.30","6.40","6.25","6.30","28,085,600"
03/13/2013,"6.30","6.35","6.25","6.25","11,529,800"
03/12/2013,"6.25","6.35","6.15","6.25","24,593,400"
03/11/2013,"6.00","6.50","6.00","6.15","10,036,900"
03/08/2013,"5.90","6.10","5.90","6.00","2,754,800"
03/07/2013,"5.80","6.00","5.80","5.95","23,025,600"
03/06/2013,"5.95","6.00","5.90","5.95","24,044,199"
03/05/2013,"5.85","6.00","5.85","5.95","13,263,300"
03/01/2013,"5.75","5.90","5.75","5.80","6,744,300"
02/28/2013,"5.75","5.80","5.75","5.75","4,401,300"
02/27/2013,"5.70","5.80","5.70","5.75","8,033,700"
02/26/2013,"5.65","5.75","5.65","5.65","3,609,300"
02/25/2013,"5.65","5.70","5.65","5.65","1,233,300"
02/22/2013,"5.70","5.75","5.65","5.70","8,582,300"
02/21/2013,"5.70","5.75","5.65","5.70","15,094,500"
02/20/2013,"5.70","5.80","5.65","5.70","62,303,398"
02/19/2013,"5.60","5.70","5.60","5.65","7,959,400"
02/18/2013,"5.75","5.75","5.55","5.55","14,742,700"
02/15/2013,"5.60","5.65","5.55","5.55","1,749,600"
02/14/2013,"5.55","5.65","5.55","5.60","4,861,200"
02/13/2013,"5.70","5.75","5.55","5.70","20,901,301"
02/12/2013,"5.65","5.75","5.65","5.70","25,566,000"
02/11/2013,"5.55","5.70","5.55","5.65","9,357,400"
02/08/2013,"5.50","5.60","5.50","5.55","18,076,699"
02/07/2013,"5.40","5.50","5.40","5.40","36,267,898"
02/06/2013,"5.40","5.50","5.40","5.40","3,453,300"
02/05/2013,"5.50","5.60","5.35","5.40","28,078,100"
02/04/2013,"5.45","5.55","5.35","5.50","2,871,900"
02/01/2013,"5.45","5.55","5.40","5.55","110,832,703"
01/31/2013,"5.30","5.50","5.30","5.45","3,669,500"
01/30/2013,"5.30","5.50","5.25","5.30","18,410,500"
01/29/2013,"5.25","5.40","5.20","5.30","10,536,800"
01/28/2013,"5.60","5.60","5.25","5.40","25,313,400"
01/25/2013,"5.60","5.65","5.35","5.60","8,849,900"
01/24/2013,"5.55","5.70","5.50","5.60","10,709,600"
01/23/2013,"5.70","5.75","5.50","5.60","15,443,800"
01/22/2013,"5.70","5.75","5.55","5.65","11,704,000"
01/21/2013,"5.75","5.80","5.50","5.75","44,024,199"
01/18/2013,"5.75","5.80","5.75","5.75","13,298,800"
01/17/2013,"5.75","5.80","5.70","5.75","15,912,500"
01/16/2013,"5.65","5.85","5.65","5.75","9,132,300"
01/15/2013,"5.60","5.80","5.55","5.65","11,688,300"
01/14/2013,"5.60","5.70","5.60","5.65","10,957,000"
01/11/2013,"5.60","5.70","5.60","5.60","4,441,400"
01/10/2013,"5.80","5.80","5.55","5.60","6,690,200"
01/09/2013,"5.65","6.00","5.50","5.80","13,692,600"
01/08/2013,"5.40","5.85","5.40","5.60","10,998,900"
01/07/2013,"5.20","5.45","5.20","5.35","4,098,600"
01/04/2013,"5.20","5.35","5.15","5.25","4,125,900"
01/03/2013,"5.10","5.25","5.10","5.15","7,252,500"
01/02/2013,"5.00","5.15","5.00","5.10","3,320,600"
12/31/2012,"5.05","5.10","5.00","5.05","1,764,300"
12/28/2012,"5.05","5.15","5.05","5.05","595,300"
12/27/2012,"5.10","5.15","5.05","5.10","7,625,400"
12/24/2012,"5.05","5.10","5.05","5.05","12,446,800"
12/21/2012,"5.05","5.10","5.05","5.05","8,068,700"
12/20/2012,"5.05","5.10","5.05","5.05","13,610,000"
12/19/2012,"5.05","5.10","5.00","5.05","13,165,100"
12/18/2012,"5.05","5.10","5.00","5.05","15,773,700"
12/17/2012,"5.05","5.10","5.00","5.05","6,405,900"
12/14/2012,"5.00","5.10","5.00","5.05","5,060,900"
12/13/2012,"5.00","5.10","5.00","5.05","38,414,801"
12/11/2012,"5.00","5.10","5.00","5.00","54,086,602"
12/10/2012,"5.05","5.10","5.00","5.05","9,538,800"
12/07/2012,"5.00","5.10","5.00","5.05","25,396,699"
12/06/2012,"5.00","5.05","5.00","5.00","18,366,400"
12/05/2012,"5.00","5.10","5.00","5.00","10,120,500"
12/04/2012,"5.00","5.10","5.00","5.05","40,436,199"
12/03/2012,"4.90","5.10","4.90","5.05","17,557,100"
11/30/2012,"4.85","5.05","4.70","5.00","21,115,600"
11/29/2012,"4.85","4.95","4.60","4.90","22,668,100"
11/28/2012,"5.00","5.00","4.85","4.90","11,737,600"
11/27/2012,"5.10","5.10","4.85","5.00","76,767,602"
11/26/2012,"5.00","5.30","5.00","5.20","33,836,801"
11/23/2012,"4.90","5.05","4.85","5.00","85,732,305"
11/22/2012,"4.75","5.05","4.70","4.95","13,195,500"
11/21/2012,"4.75","5.00","4.75","4.85","14,326,100"
11/20/2012,"4.60","4.85","4.60","4.75","33,650,500"
11/19/2012,"4.65","4.70","4.55","4.60","27,026,000"
11/16/2012,"4.65","4.80","4.65","4.65","31,151,400"
11/15/2012,"4.55","4.75","4.50","4.60","18,075,199"
11/14/2012,"4.60","4.65","4.50","4.55","12,286,800"
11/13/2012,"4.80","4.80","4.55","4.70","7,261,300"
11/12/2012,"4.80","4.85","4.80","4.80","21,652,301"
11/09/2012,"4.55","4.95","4.55","4.80","7,975,900"
11/08/2012,"4.45","4.55","4.45","4.45","2,485,400"
11/07/2012,"4.35","4.45","4.35","4.45","39,136,000"
11/06/2012,"4.40","4.45","4.25","4.35","1,414,000"
11/05/2012,"4.30","4.40","4.25","4.35","1,527,800"
11/02/2012,"4.40","4.40","4.25","4.35","2,913,000"
11/01/2012,"4.40","4.40","4.25","4.35","14,613,800"
10/31/2012,"4.40","4.45","4.40","4.40","1,496,200"
10/30/2012,"4.40","4.45","4.40","4.40","9,073,100"
10/29/2012,"4.40","4.50","4.40","4.40","831,400"
10/26/2012,"4.45","4.50","4.40","4.45","1,440,700"
10/25/2012,"4.30","4.45","4.30","4.35","4,334,800"
10/24/2012,"4.25","4.40","4.25","4.25","1,868,400"
10/23/2012,"4.25","4.30","4.25","4.25","474,000"
10/22/2012,"4.20","4.50","4.20","4.25","1,889,600"
10/19/2012,"4.15","4.25","4.15","4.20","803,000"
10/18/2012,"4.10","4.20","4.10","4.20","8,493,800"
10/17/2012,"4.10","4.15","4.10","4.15","4,693,800"
10/16/2012,"4.10","4.15","4.10","4.10","2,998,800"
10/15/2012,"4.10","4.15","4.10","4.10","1,300,300"
10/12/2012,"4.05","4.15","4.05","4.10","1,781,300"
10/11/2012,"4.05","4.15","4.05","4.10","7,937,900"
10/10/2012,"4.05","4.15","4.05","4.05","11,681,300"
10/09/2012,"4.00","4.10","4.00","4.05","2,680,500"
10/08/2012,"4.05","4.05","4.00","4.00","582,900"
10/05/2012,"4.00","4.10","4.00","4.05","7,615,400"
10/04/2012,"4.05","4.05","4.00","4.00","1,647,900"
10/03/2012,"4.05","4.10","3.90","4.05","9,185,800"
10/02/2012,"4.05","4.15","4.05","4.05","10,394,000"
10/01/2012,"4.05","4.10","4.05","4.05","3,048,400"
09/28/2012,"4.05","4.10","4.05","4.10","9,566,400"
09/27/2012,"4.05","4.10","4.00","4.05","7,483,900"
09/26/2012,"4.00","4.05","4.00","4.00","5,831,100"
09/25/2012,"4.00","4.05","4.00","4.00","11,885,400"
09/24/2012,"4.00","4.05","4.00","4.00","1,220,000"
09/21/2012,"4.00","4.05","4.00","4.00","1,075,300"
09/20/2012,"4.00","4.05","4.00","4.00","3,764,500"
09/19/2012,"4.00","4.10","4.00","4.00","5,746,500"
09/18/2012,"4.00","4.05","4.00","4.00","10,468,400"
09/17/2012,"4.05","4.10","4.00","4.00","8,498,500"
09/14/2012,"3.90","4.10","3.65","3.95","5,597,400"
09/13/2012,"4.25","4.25","4.00","4.15","30,440,600"
09/12/2012,"4.25","4.30","4.20","4.25","28,035,900"
09/11/2012,"4.15","4.30","4.15","4.25","13,651,800"
09/10/2012,"4.00","4.20","4.00","4.05","2,045,300"
09/07/2012,"4.00","4.05","4.00","4.00","1,114,500"
09/06/2012,"4.00","4.05","3.95","3.95","1,648,900"
09/05/2012,"3.95","4.10","3.95","3.95","3,397,800"
09/04/2012,"3.85","4.00","3.85","3.95","12,046,100"
09/03/2012,"3.85","3.95","3.85","3.90","791,700"
08/31/2012,"3.80","3.90","3.75","3.80","4,498,100"
08/30/2012,"3.75","3.90","3.75","3.85","774,300"
08/29/2012,"3.90","3.90","3.70","3.80","611,700"
08/28/2012,"3.90","3.95","3.70","3.85","8,102,700"
08/27/2012,"3.90","3.95","3.85","3.90","1,004,000"
08/24/2012,"3.90","3.95","3.90","3.90","440,400"
08/23/2012,"3.90","3.95","3.90","3.90","2,493,000"
08/22/2012,"3.80","3.95","3.75","3.85","2,932,000"
08/21/2012,"3.75","3.85","3.75","3.75","571,500"
08/17/2012,"3.85","3.90","3.75","3.75","1,264,500"
08/16/2012,"3.75","3.85","3.75","3.75","791,600"
08/15/2012,"3.80","3.85","3.70","3.75","1,302,400"
08/14/2012,"3.75","3.85","3.70","3.75","426,100"
08/13/2012,"3.90","3.90","3.70","3.75","1,025,600"
08/10/2012,"3.80","3.90","3.70","3.80","10,923,700"
08/09/2012,"3.85","3.95","3.80","3.90","36,747,500"
08/08/2012,"3.85","3.90","3.80","3.85","2,406,700"
08/07/2012,"3.90","3.95","3.85","3.85","3,607,600"
08/06/2012,"3.85","3.95","3.80","3.85","1,271,300"
08/03/2012,"3.90","3.95","3.90","3.95","19,477,600"
08/02/2012,"3.80","3.95","3.80","3.85","5,910,500"
08/01/2012,"3.80","3.85","3.80","3.80","1,498,800"
07/31/2012,"3.80","3.90","3.80","3.80","2,061,700"
07/30/2012,"3.90","3.90","3.70","3.80","11,909,700"
07/27/2012,"3.95","3.95","3.80","3.90","14,643,900"
07/26/2012,"3.90","4.00","3.90","3.95","21,476,699"
07/25/2012,"3.90","4.00","3.90","3.95","27,708,500"
07/24/2012,"3.85","3.95","3.85","3.85","1,453,700"
07/23/2012,"3.85","4.00","3.85","3.90","1,622,000"
07/20/2012,"3.85","3.95","3.85","3.90","2,553,700"
07/19/2012,"3.80","3.90","3.75","3.85","16,535,301"
07/18/2012,"3.65","3.80","3.65","3.75","2,802,800"
07/17/2012,"3.60","3.75","3.60","3.65","2,047,300"
07/16/2012,"3.60","3.70","3.55","3.60","9,176,600"
07/13/2012,"3.60","3.65","3.55","3.55","1,491,300"
07/12/2012,"3.55","3.65","3.55","3.60","6,848,000"
07/11/2012,"3.55","3.60","3.55","3.55","6,162,100"
07/10/2012,"3.55","3.60","3.55","3.55","6,926,100"
07/09/2012,"3.55","3.60","3.55","3.55","1,246,000"
07/06/2012,"3.55","3.60","3.55","3.55","910,300"
07/05/2012,"3.50","3.60","3.45","3.55","1,497,600"
07/04/2012,"3.65","3.70","3.50","3.55","945,900"
07/03/2012,"3.60","3.70","3.60","3.65","12,155,800"
07/02/2012,"3.50","3.65","3.50","3.60","7,459,400"
06/29/2012,"3.40","3.55","3.40","3.45","4,164,300"
06/28/2012,"3.45","3.45","3.35","3.40","3,041,100"
