Date,Open,High,Low,Close,Volume
03/26/2010,"5.50","5.50","5.50","5.50","19,140,301"
03/25/2010,"5.50","5.50","5.50","5.50","4,383,800"
03/24/2010,"5.45","5.50","5.50","5.50","12,525,700"
03/23/2010,"5.35","5.45","5.45","5.45","12,062,400"
03/22/2010,"5.35","5.35","5.35","5.35","38,248,898"
03/19/2010,"5.40","5.35","5.35","5.35","49,191,199"
03/18/2010,"5.45","5.40","5.40","5.40","10,971,800"
03/17/2010,"5.45","5.45","5.45","5.45","39,122,699"
03/16/2010,"5.45","5.45","5.45","5.45","9,597,200"
03/15/2010,"5.45","5.45","5.45","5.45","12,459,400"
03/12/2010,"5.45","5.45","5.45","5.45","4,499,100"
03/11/2010,"5.45","5.45","5.45","5.45","7,645,700"
03/10/2010,"5.40","5.45","5.45","5.45","8,590,000"
03/09/2010,"5.40","5.40","5.40","5.40","16,307,800"
03/08/2010,"5.40","5.40","5.40","5.40","18,276,900"
03/05/2010,"5.40","5.40","5.40","5.40","4,816,300"
03/04/2010,"5.40","5.40","5.40","5.40","6,371,900"
03/03/2010,"5.40","5.40","5.40","5.40","9,291,900"
03/02/2010,"5.35","5.40","5.40","5.40","10,131,400"
03/01/2010,"5.40","5.35","5.35","5.35","9,327,800"
02/26/2010,"5.40","5.40","5.40","5.40","17,827,301"
02/25/2010,"5.35","5.40","5.40","5.40","27,200,600"
02/24/2010,"5.35","5.35","5.35","5.35","7,657,900"
02/23/2010,"5.35","5.35","5.35","5.35","2,278,200"
02/22/2010,"5.35","5.35","5.35","5.35","4,669,700"
02/19/2010,"5.30","5.35","5.35","5.35","9,550,300"
02/18/2010,"5.20","5.30","5.30","5.30","4,673,000"
02/17/2010,"5.30","5.20","5.20","5.20","7,966,200"
02/16/2010,"5.35","5.30","5.30","5.30","7,149,600"
02/15/2010,"5.35","5.35","5.35","5.35","4,802,600"
02/12/2010,"5.35","5.35","5.35","5.35","3,129,000"
02/11/2010,"5.40","5.35","5.35","5.35","2,590,600"
02/10/2010,"5.50","5.40","5.40","5.40","4,983,800"
02/09/2010,"5.50","5.50","5.50","5.50","4,621,900"
02/08/2010,"5.65","5.50","5.50","5.50","7,270,900"
02/05/2010,"5.70","5.65","5.65","5.65","9,438,300"
02/04/2010,"5.35","5.70","5.70","5.70","32,318,301"
02/03/2010,"5.00","5.35","5.35","5.35","41,541,301"
02/02/2010,"5.20","5.00","5.00","5.00","2,873,900"
02/01/2010,"5.25","5.20","5.20","5.20","9,305,000"
01/29/2010,"5.45","5.25","5.25","5.25","6,447,700"
01/28/2010,"5.55","5.45","5.45","5.45","10,749,000"
01/27/2010,"5.55","5.55","5.55","5.55","9,237,500"
01/26/2010,"5.55","5.55","5.55","5.55","12,217,600"
01/25/2010,"5.45","5.55","5.55","5.55","13,145,600"
01/22/2010,"5.40","5.45","5.45","5.45","9,563,200"
01/21/2010,"5.60","5.40","5.40","5.40","21,946,000"
01/20/2010,"5.95","5.60","5.60","5.60","9,270,600"
01/19/2010,"6.00","5.95","5.95","5.95","14,774,100"
01/18/2010,"5.55","6.00","6.00","6.00","88,012,703"
01/15/2010,"5.75","5.55","5.55","5.55","27,798,801"
01/14/2010,"5.40","5.75","5.75","5.75","34,234,301"
01/13/2010,"5.15","5.40","5.40","5.40","31,640,600"
01/12/2010,"5.05","5.15","5.15","5.15","52,153,000"
01/11/2010,"5.00","5.05","5.05","5.05","20,471,900"
01/08/2010,"4.95","5.00","5.00","5.00","37,595,102"
01/07/2010,"4.80","4.95","4.95","4.95","22,382,600"
01/06/2010,"4.60","4.80","4.80","4.80","3,856,500"
01/05/2010,"4.55","4.60","4.60","4.60","1,965,900"
01/04/2010,"4.55","4.55","4.55","4.55","2,802,800"
12/31/2009,"4.55","4.55","4.55","4.55","4,402,100"
12/30/2009,"4.55","4.55","4.55","4.55","6,142,900"
12/29/2009,"4.55","4.55","4.55","4.55","3,741,500"
12/28/2009,"4.55","4.55","4.55","4.55","5,515,300"
12/24/2009,"4.50","4.55","4.55","4.55","2,269,600"
12/23/2009,"4.50","4.50","4.50","4.50","7,296,400"
12/22/2009,"4.50","4.50","4.50","4.50","2,632,900"
12/21/2009,"4.55","4.50","4.50","4.50","8,031,800"
12/18/2009,"4.55","4.55","4.55","4.55","3,109,500"
12/17/2009,"4.55","4.55","4.55","4.55","7,410,700"
12/16/2009,"4.55","4.55","4.55","4.55","10,775,600"
12/15/2009,"4.50","4.55","4.55","4.55","6,755,600"
12/14/2009,"4.50","4.50","4.50","4.50","2,426,700"
12/11/2009,"4.55","4.50","4.50","4.50","4,654,600"
12/10/2009,"4.50","4.55","4.55","4.55","4,508,700"
12/09/2009,"4.55","4.50","4.50","4.50","9,602,800"
12/08/2009,"4.50","4.55","4.55","4.55","14,901,000"
12/07/2009,"4.60","4.50","4.50","4.50","8,389,500"
12/04/2009,"4.70","4.60","4.60","4.60","3,965,000"
12/03/2009,"4.80","4.70","4.70","4.70","2,629,900"
12/02/2009,"4.85","4.80","4.80","4.80","10,295,900"
12/01/2009,"4.85","4.85","4.85","4.85","3,534,900"
11/30/2009,"5.00","4.85","4.85","4.85","5,872,200"
11/27/2009,"5.05","5.00","5.00","5.00","15,516,800"
11/26/2009,"4.90","5.05","5.05","5.05","22,029,199"
11/25/2009,"4.70","4.90","4.90","4.90","29,144,801"
11/24/2009,"4.80","4.70","4.70","4.70","23,293,301"
11/23/2009,"4.50","4.80","4.80","4.80","34,550,398"
11/20/2009,"4.40","4.50","4.50","4.50","53,016,699"
11/19/2009,"4.20","4.40","4.40","4.40","14,950,100"
11/18/2009,"4.10","4.20","4.20","4.20","4,098,100"
11/17/2009,"4.10","4.10","4.10","4.10","5,674,800"
11/16/2009,"4.05","4.10","4.10","4.10","3,142,700"
11/13/2009,"4.05","4.05","4.05","4.05","2,185,300"
11/12/2009,"4.00","4.05","4.05","4.05","6,164,900"
11/11/2009,"4.00","4.00","4.00","4.00","3,653,900"
11/10/2009,"4.00","4.00","4.00","4.00","9,707,300"
11/09/2009,"4.00","4.00","4.00","4.00","4,450,500"
11/06/2009,"3.95","4.00","4.00","4.00","6,171,700"
11/05/2009,"3.95","3.95","3.95","3.95","12,830,600"
11/04/2009,"4.00","3.95","3.95","3.95","7,190,700"
11/03/2009,"4.00","4.00","4.00","4.00","10,711,900"
11/02/2009,"4.00","4.00","4.00","4.00","8,176,800"
10/30/2009,"3.95","4.00","4.00","4.00","11,381,900"
10/29/2009,"3.90","3.95","3.95","3.95","10,117,600"
10/28/2009,"3.90","3.90","3.90","3.90","6,556,100"
10/27/2009,"3.90","3.90","3.90","3.90","27,261,600"
10/26/2009,"3.85","3.90","3.90","3.90","7,546,700"
10/23/2009,"3.80","3.85","3.85","3.85","13,840,700"
10/22/2009,"3.80","3.80","3.80","3.80","10,721,400"
10/21/2009,"3.80","3.80","3.80","3.80","9,545,500"
10/19/2009,"3.80","3.80","3.80","3.80","4,434,200"
10/16/2009,"3.80","3.80","3.80","3.80","1,792,600"
10/15/2009,"3.75","3.80","3.80","3.80","5,441,300"
10/14/2009,"3.75","3.75","3.75","3.75","13,241,400"
10/13/2009,"3.70","3.75","3.75","3.75","8,780,800"
10/12/2009,"3.70","3.70","3.70","3.70","6,172,500"
10/09/2009,"3.70","3.70","3.70","3.70","6,670,800"
10/08/2009,"3.65","3.70","3.70","3.70","6,559,200"
10/07/2009,"3.70","3.65","3.65","3.65","12,413,700"
10/06/2009,"3.70","3.70","3.70","3.70","3,534,100"
10/05/2009,"3.75","3.70","3.70","3.70","3,541,100"
10/02/2009,"3.70","3.75","3.75","3.75","5,258,800"
10/01/2009,"3.70","3.70","3.70","3.70","2,632,500"
09/30/2009,"3.70","3.70","3.70","3.70","10,485,800"
09/29/2009,"3.75","3.70","3.70","3.70","9,964,400"
09/28/2009,"3.75","3.75","3.75","3.75","4,353,200"
09/25/2009,"3.85","3.75","3.75","3.75","5,656,400"
09/24/2009,"3.80","3.85","3.85","3.85","2,486,000"
09/23/2009,"3.75","3.80","3.80","3.80","9,355,900"
09/22/2009,"3.85","3.75","3.75","3.75","4,042,200"
09/18/2009,"3.90","3.85","3.85","3.85","6,145,000"
09/17/2009,"3.85","3.90","3.90","3.90","12,978,800"
09/16/2009,"3.85","3.85","3.85","3.85","11,609,100"
09/15/2009,"3.80","3.85","3.85","3.85","5,582,400"
09/14/2009,"3.70","3.80","3.80","3.80","5,342,100"
09/11/2009,"3.65","3.70","3.70","3.70","2,445,000"
09/10/2009,"3.65","3.65","3.65","3.65","2,921,000"
09/09/2009,"3.65","3.65","3.65","3.65","4,554,800"
09/08/2009,"3.65","3.65","3.65","3.65","2,338,100"
09/07/2009,"3.65","3.65","3.65","3.65","2,127,000"
09/04/2009,"3.65","3.65","3.65","3.65","2,891,000"
09/03/2009,"3.65","3.65","3.65","3.65","5,158,600"
09/02/2009,"3.65","3.65","3.65","3.65","2,106,700"
09/01/2009,"3.65","3.60","3.60","3.60","2,911,100"
08/31/2009,"3.65","3.65","3.65","3.65","6,037,400"
08/28/2009,"3.55","3.60","3.60","3.60","3,512,600"
08/27/2009,"3.55","3.55","3.55","3.55","9,483,500"
08/26/2009,"3.50","3.55","3.55","3.55","9,777,300"
08/24/2009,"3.60","3.50","3.50","3.50","7,632,500"
08/21/2009,"3.55","3.60","3.60","3.60","8,359,300"
08/20/2009,"3.65","3.55","3.55","3.55","13,667,300"
08/19/2009,"3.70","3.65","3.65","3.65","13,700,000"
08/18/2009,"3.75","3.70","3.70","3.70","4,764,900"
08/17/2009,"3.80","3.75","3.75","3.75","6,580,200"
08/14/2009,"3.80","3.80","3.80","3.80","9,390,900"
08/13/2009,"3.90","3.80","3.80","3.80","11,818,200"
08/12/2009,"3.90","3.90","3.90","3.90","5,032,300"
08/11/2009,"3.90","3.90","3.90","3.90","4,620,400"
08/10/2009,"3.95","3.90","3.90","3.90","10,609,600"
08/07/2009,"3.95","3.95","3.95","3.95","4,278,800"
08/06/2009,"3.75","3.90","3.90","3.90","8,677,900"
08/05/2009,"3.75","3.75","3.75","3.75","8,536,200"
08/04/2009,"3.75","3.75","3.75","3.75","8,730,500"
08/03/2009,"3.75","3.75","3.75","3.75","4,729,900"
07/31/2009,"3.70","3.75","3.75","3.75","10,153,800"
07/30/2009,"3.65","3.70","3.70","3.70","7,749,000"
07/29/2009,"3.65","3.65","3.65","3.65","2,994,100"
07/28/2009,"3.70","3.70","3.70","3.70","4,493,900"
07/27/2009,"3.75","3.70","3.70","3.70","7,215,700"
07/24/2009,"3.70","3.75","3.75","3.75","3,547,300"
07/23/2009,"3.75","3.70","3.70","3.70","9,531,700"
07/22/2009,"3.75","3.75","3.75","3.75","5,360,200"
07/21/2009,"3.70","3.75","3.75","3.75","4,117,900"
07/20/2009,"3.70","3.70","3.70","3.70","4,597,300"
07/17/2009,"3.75","3.70","3.70","3.70","5,920,800"
07/16/2009,"3.65","3.75","3.75","3.75","5,736,200"
07/15/2009,"3.60","3.65","3.65","3.65","8,539,100"
07/14/2009,"3.60","3.60","3.60","3.60","7,340,100"
07/13/2009,"3.65","3.60","3.60","3.60","5,437,700"
07/10/2009,"3.65","3.65","3.65","3.65","8,033,700"
07/09/2009,"3.65","3.60","3.60","3.60","4,324,600"
07/08/2009,"3.75","3.65","3.65","3.65","12,159,600"
07/07/2009,"3.70","3.75","3.75","3.75","8,803,000"
07/06/2009,"3.60","3.70","3.70","3.70","13,289,500"
07/03/2009,"3.40","3.60","3.60","3.60","10,414,300"
07/02/2009,"3.30","3.40","3.40","3.40","6,769,900"
07/01/2009,"3.25","3.30","3.30","3.30","12,639,100"
06/30/2009,"3.25","3.25","3.25","3.25","8,698,200"
06/29/2009,"3.15","3.10","3.10","3.10","12,993,400"
