Date,Open,High,Low,Close,Volume
02/15/2012,"3.20","3.35","3.20","3.30","37,118,102"
02/14/2012,"3.20","3.30","3.20","3.20","3,814,000"
02/13/2012,"3.20","3.25","3.20","3.20","7,392,900"
02/10/2012,"3.20","3.25","3.20","3.20","644,400"
02/09/2012,"3.25","3.30","3.20","3.20","36,768,102"
02/08/2012,"3.20","3.30","3.20","3.25","37,092,500"
02/07/2012,"3.20","3.25","3.15","3.20","1,468,600"
02/06/2012,"3.20","3.25","3.15","3.20","25,065,100"
02/03/2012,"3.20","3.30","3.20","3.20","797,600"
02/02/2012,"3.20","3.25","3.20","3.20","1,852,400"
02/01/2012,"3.20","3.30","3.15","3.20","4,164,400"
01/31/2012,"3.20","3.25","3.15","3.20","5,668,400"
01/30/2012,"3.30","3.35","3.20","3.20","936,200"
01/27/2012,"3.20","3.35","3.10","3.30","25,610,400"
01/26/2012,"3.10","3.25","3.10","3.20","5,857,200"
01/25/2012,"3.25","3.30","3.10","3.10","419,100"
01/24/2012,"3.25","3.30","3.20","3.25","24,739,100"
01/23/2012,"3.30","3.35","3.25","3.25","19,609,801"
01/20/2012,"3.30","3.40","3.25","3.30","27,906,000"
01/19/2012,"3.25","3.35","3.25","3.30","2,103,500"
01/18/2012,"3.25","3.35","3.20","3.25","4,963,900"
01/17/2012,"3.20","3.30","3.20","3.25","3,815,600"
01/16/2012,"3.20","3.25","3.10","3.20","932,400"
01/13/2012,"3.15","3.25","3.15","3.20","29,205,699"
01/12/2012,"3.15","3.25","3.10","3.15","13,351,800"
01/11/2012,"3.10","3.20","3.05","3.15","5,121,700"
01/10/2012,"3.10","3.20","3.05","3.10","6,564,000"
01/09/2012,"3.00","3.15","3.00","3.10","1,202,800"
01/06/2012,"2.95","3.10","2.95","3.00","5,116,600"
01/05/2012,"2.95","3.00","2.95","2.95","8,205,500"
01/04/2012,"2.95","3.00","2.95","2.95","2,316,700"
01/03/2012,"2.95","3.00","2.90","2.95","7,406,300"
12/30/2011,"3.00","3.05","2.90","2.95","1,591,100"
12/29/2011,"3.05","3.10","2.95","3.00","4,382,100"
12/28/2011,"3.05","3.10","2.95","3.05","1,167,500"
12/27/2011,"3.00","3.10","2.95","3.05","163,500"
12/23/2011,"3.00","3.05","3.00","3.00","1,811,600"
12/22/2011,"2.90","3.05","2.95","3.00","9,172,000"
12/21/2011,"2.85","3.05","2.85","2.90","7,510,600"
12/20/2011,"2.85","2.90","2.80","2.85","4,063,300"
12/19/2011,"2.80","2.90","2.80","2.85","1,856,900"
12/16/2011,"2.80","2.90","2.75","2.80","10,363,500"
12/15/2011,"2.80","2.85","2.75","2.80","12,715,700"
12/14/2011,"2.80","3.00","2.75","2.80","13,721,100"
12/13/2011,"2.75","2.85","2.75","2.80","8,175,200"
12/09/2011,"2.75","2.80","2.75","2.75","392,200"
12/08/2011,"2.80","2.85","2.70","2.75","3,236,600"
12/07/2011,"2.80","2.85","2.75","2.80","29,811,699"
12/06/2011,"2.85","2.90","2.75","2.80","7,389,100"
12/05/2011,"2.85","2.90","2.80","2.85","9,259,400"
12/02/2011,"2.80","2.90","2.80","2.85","34,963,801"
12/01/2011,"2.80","2.90","2.80","2.80","638,800"
11/30/2011,"2.80","2.90","2.80","2.80","27,427,500"
11/29/2011,"2.80","2.85","2.75","2.80","3,049,300"
11/28/2011,"2.80","2.85","2.80","2.80","590,800"
11/25/2011,"2.90","2.90","2.80","2.80","179,300"
11/24/2011,"2.90","2.95","2.85","2.90","7,568,700"
11/23/2011,"2.90","2.95","2.80","2.90","4,174,400"
11/22/2011,"2.90","3.00","2.90","2.90","1,359,500"
11/21/2011,"2.90","2.95","2.80","2.90","1,066,400"
11/18/2011,"2.95","2.95","2.80","2.90","1,156,600"
11/17/2011,"2.90","3.00","2.90","2.95","16,857,801"
11/16/2011,"2.90","2.95","2.85","2.90","667,700"
11/15/2011,"2.90","2.95","2.90","2.90","32,915,199"
11/14/2011,"2.90","3.00","2.90","2.90","7,665,600"
11/11/2011,"2.90","2.95","2.90","2.90","24,776,199"
11/10/2011,"3.00","3.00","2.70","2.90","8,978,500"
11/09/2011,"3.00","3.05","2.95","3.00","2,878,900"
11/08/2011,"3.00","3.05","3.00","3.00","1,179,100"
11/07/2011,"3.00","3.05","2.95","3.00","24,644,301"
11/04/2011,"3.00","3.05","2.95","3.00","3,500,400"
11/03/2011,"2.90","3.05","2.95","3.00","41,904,500"
11/02/2011,"3.00","3.05","2.90","2.90","8,484,500"
11/01/2011,"3.00","3.05","2.95","3.00","22,713,301"
10/31/2011,"3.00","3.05","3.00","3.00","30,034,100"
10/28/2011,"3.05","3.05","2.95","3.00","34,596,699"
10/27/2011,"3.05","3.10","3.00","3.05","63,831,898"
10/26/2011,"3.05","3.10","3.00","3.05","2,110,400"
10/25/2011,"3.05","3.10","3.00","3.05","26,787,801"
10/24/2011,"3.05","3.10","3.00","3.05","29,037,699"
10/21/2011,"3.05","3.10","3.00","3.05","80,017,398"
10/19/2011,"3.10","3.15","3.05","3.05","70,761,297"
10/18/2011,"3.05","3.15","3.05","3.10","1,604,200"
10/17/2011,"3.05","3.10","3.05","3.05","291,100"
10/14/2011,"3.05","3.10","3.05","3.05","2,671,200"
10/13/2011,"3.10","3.10","3.05","3.05","2,124,100"
10/12/2011,"3.10","3.20","3.05","3.10","3,222,300"
10/11/2011,"3.05","3.20","3.10","3.10","3,684,600"
10/10/2011,"3.05","3.10","3.05","3.05","2,861,000"
10/07/2011,"3.05","3.10","3.05","3.05","284,900"
10/06/2011,"3.00","3.10","3.00","3.05","2,774,600"
10/05/2011,"3.05","3.05","2.95","3.00","7,142,800"
10/04/2011,"3.00","3.10","3.00","3.05","29,513,699"
10/03/2011,"2.95","3.05","2.95","3.00","2,979,400"
09/30/2011,"3.00","3.15","2.95","2.95","7,197,300"
09/29/2011,"3.15","3.15","3.00","3.00","15,725,300"
09/28/2011,"3.15","3.20","3.00","3.15","5,436,000"
09/27/2011,"3.20","3.20","3.10","3.15","11,628,000"
09/26/2011,"3.25","3.30","3.15","3.20","6,966,700"
09/23/2011,"3.25","3.30","3.20","3.25","1,009,200"
09/22/2011,"3.25","3.30","3.20","3.25","5,612,000"
09/21/2011,"3.20","3.30","3.20","3.25","8,237,700"
09/20/2011,"3.20","3.25","3.15","3.20","3,569,700"
09/19/2011,"3.15","3.25","3.15","3.20","7,236,300"
09/16/2011,"3.10","3.20","3.10","3.15","6,580,100"
09/15/2011,"3.10","3.20","3.10","3.10","6,909,500"
09/14/2011,"3.10","3.20","3.05","3.10","15,173,700"
09/13/2011,"3.00","3.20","3.00","3.10","36,322,199"
09/12/2011,"3.00","3.15","3.00","3.00","1,796,900"
09/09/2011,"3.15","3.10","2.95","3.00","40,746,801"
09/08/2011,"3.10","3.25","3.00","3.15","1,071,800"
09/07/2011,"2.95","3.20","3.00","3.10","23,327,199"
09/06/2011,"2.95","3.10","2.90","2.95","121,854,898"
09/05/2011,"2.95","3.00","2.95","2.95","779,000"
09/02/2011,"3.00","3.00","2.95","2.95","38,342,602"
09/01/2011,"3.05","3.05","2.95","3.00","23,604,301"
08/30/2011,"3.05","3.05","3.00","3.05","4,052,300"
08/29/2011,"3.05","3.10","3.00","3.05","34,662,500"
08/26/2011,"3.05","3.10","3.00","3.05","2,437,500"
08/25/2011,"3.10","3.15","3.05","3.05","2,673,600"
08/24/2011,"3.15","3.15","3.10","3.10","1,702,400"
08/23/2011,"3.15","3.20","3.05","3.15","41,011,000"
08/22/2011,"3.25","3.30","3.10","3.15","740,000"
08/19/2011,"3.30","3.25","3.25","3.25","7,876,000"
08/18/2011,"3.35","3.30","3.30","3.30","18,109,000"
08/17/2011,"3.35","3.35","3.35","3.35","17,309,500"
08/16/2011,"3.40","3.35","3.35","3.35","33,834,699"
08/15/2011,"3.35","3.40","3.40","3.40","21,130,100"
08/12/2011,"3.35","3.35","3.35","3.35","1,122,400"
08/11/2011,"3.30","3.35","3.35","3.35","6,074,000"
08/10/2011,"3.30","3.30","3.30","3.30","10,486,300"
08/09/2011,"3.40","3.30","3.30","3.30","1,020,800"
08/08/2011,"3.55","3.40","3.40","3.40","11,479,500"
08/05/2011,"3.70","3.55","3.55","3.55","5,446,600"
08/04/2011,"3.70","3.70","3.70","3.70","46,406,801"
08/03/2011,"3.65","3.70","3.70","3.70","57,379,199"
08/02/2011,"3.50","3.65","3.65","3.65","12,043,600"
08/01/2011,"3.55","3.55","3.55","3.55","985,500"
07/29/2011,"3.60","3.55","3.55","3.55","1,846,100"
07/28/2011,"3.65","3.60","3.60","3.60","1,522,200"
07/27/2011,"3.65","3.65","3.65","3.65","2,795,100"
07/26/2011,"3.65","3.65","3.65","3.65","7,565,000"
07/25/2011,"3.65","3.65","3.65","3.65","10,125,400"
07/22/2011,"3.55","3.65","3.65","3.65","22,728,199"
07/21/2011,"3.55","3.55","3.55","3.55","30,264,000"
07/20/2011,"3.55","3.55","3.55","3.55","952,900"
07/19/2011,"3.70","3.60","3.60","3.60","737,200"
07/18/2011,"3.70","3.70","3.70","3.70","17,545,600"
07/15/2011,"3.70","3.70","3.70","3.70","40,484,699"
07/14/2011,"3.55","3.50","3.50","3.50","6,364,800"
07/13/2011,"3.75","3.55","3.55","3.55","980,200"
07/12/2011,"3.85","3.75","3.75","3.75","1,695,300"
07/11/2011,"3.90","3.85","3.85","3.85","1,429,200"
07/08/2011,"3.95","3.90","3.90","3.90","1,274,800"
07/07/2011,"3.90","3.95","3.95","3.95","25,780,801"
07/06/2011,"3.90","3.90","3.90","3.90","1,016,800"
07/05/2011,"3.90","3.90","3.90","3.90","5,200,900"
07/04/2011,"3.90","3.90","3.90","3.90","15,362,400"
07/01/2011,"3.95","3.90","3.90","3.90","569,100"
06/30/2011,"3.95","3.95","3.95","3.95","8,696,400"
06/29/2011,"3.95","3.95","3.95","3.95","16,883,900"
06/28/2011,"3.90","3.95","3.95","3.95","6,169,500"
